step,losses/eval.bodypart_heatmap,losses/eval.bodypart_locref,losses/eval.bodypart_total_loss,losses/eval.total_loss,losses/train.bodypart_heatmap,losses/train.bodypart_locref,losses/train.bodypart_total_loss,losses/train.total_loss,metrics/test.mAP,metrics/test.mAP_pcutoff,metrics/test.mAR,metrics/test.mAR_pcutoff,metrics/test.rmse,metrics/test.rmse_pcutoff
100,7.2168368205893785e-06,0.004571679513901472,0.00011790041025960818,0.00011790041025960818,1.4863299838907551e-05,0.003942905925214291,0.00010600429231999442,0.00010600429231999442,100.0,100.0,100.0,100.0,0.8166083097457886,0.8166083097457886
101,9.909794243867509e-06,0.004792775493115187,0.000124774276628159,0.000124774276628159,1.5976418580976315e-05,0.003641772083938122,9.903252066578716e-05,9.903252066578716e-05,100.0,100.0,100.0,100.0,0.7484955787658691,0.7484955787658691
102,6.6640063778322656e-06,0.00452030822634697,0.00011633971007540822,0.00011633971007540822,1.5677309420425445e-05,0.0034276137594133615,9.352900087833405e-05,9.352900087833405e-05,100.0,100.0,100.0,100.0,0.7547644376754761,0.7547644376754761
103,5.747280283685541e-06,0.004263072274625301,0.00010945045505650342,0.00010945045505650342,1.5301604435080662e-05,0.0039159683510661125,0.00010555001790635288,0.00010555001790635288,100.0,100.0,100.0,100.0,0.757586658000946,0.757586658000946
104,5.4600036492047366e-06,0.0032874473836272955,8.491618791595101e-05,8.491618791595101e-05,1.2555964531202335e-05,0.003576871706172824,9.569978283252567e-05,9.569978283252567e-05,100.0,100.0,100.0,100.0,0.6392573714256287,0.6392573714256287
105,7.0562837208854035e-06,0.004545728676021099,0.00011717136658262461,0.00011717136658262461,1.5610527043463662e-05,0.0038118232041597366,0.00010310085053788498,0.00010310085053788498,100.0,100.0,100.0,100.0,0.8219444751739502,0.821944534778595
106,6.89560329192318e-06,0.0039981757290661335,0.000103402191598434,0.000103402191598434,1.5325116692110896e-05,0.003773735836148262,0.00010200594988418743,0.00010200594988418743,100.0,100.0,100.0,100.0,0.7493318319320679,0.7493318915367126
107,6.308272531896364e-06,0.004413689021021128,0.00011349636042723432,0.00011349636042723432,1.4103734429227188e-05,0.0035762048792093992,9.645699901739135e-05,9.645699901739135e-05,100.0,100.0,100.0,100.0,0.7226570844650269,0.7226570844650269
108,2.0902058167848736e-05,0.004167808219790459,0.00011464623821666464,0.00011464623821666464,1.716754377412144e-05,0.003537191776558757,9.701355884317309e-05,9.701355884317309e-05,100.0,100.0,100.0,100.0,0.6901896595954895,0.6901896595954895
109,7.533236384915654e-06,0.0052748387679457664,0.00013563758693635464,0.00013563758693635464,1.851951856224332e-05,0.003810977330431342,0.00010453419236000627,0.00010453419236000627,100.0,100.0,100.0,100.0,0.8948678970336914,0.8948678970336914
110,6.4700093389546964e-06,0.004371367394924164,0.00011251919204369187,0.00011251919204369187,1.3316215699887834e-05,0.0034655381459742785,9.329656313639134e-05,9.329656313639134e-05,100.0,100.0,100.0,100.0,0.7620373368263245,0.7620373368263245
111,6.434243005060125e-06,0.005127985030412674,0.00013141674571670592,0.00013141674571670592,1.582732511451468e-05,0.0033315469045192003,9.120233153225854e-05,9.120233153225854e-05,100.0,100.0,100.0,100.0,0.8525552153587341,0.8525551557540894
112,6.399514404620277e-06,0.003857601201161742,9.963978664018214e-05,9.963978664018214e-05,1.4205067600414623e-05,0.0031880876049399376,8.680472819833085e-05,8.680472819833085e-05,100.0,100.0,100.0,100.0,0.7419775128364563,0.7419775128364563
113,5.243794930720469e-06,0.00343422987498343,8.847764547681436e-05,8.847764547681436e-05,1.448976036044769e-05,0.003688837867230177,9.946582576958463e-05,9.946582576958463e-05,100.0,100.0,100.0,100.0,0.6848502159118652,0.6848502159118652
114,7.276483302121051e-06,0.004062581807374954,0.00010520279465708882,0.00010520279465708882,1.3136223060428165e-05,0.003430211916565895,9.232340380549431e-05,9.232340380549431e-05,100.0,100.0,100.0,100.0,0.7649090886116028,0.764909029006958
115,6.175444468681235e-06,0.004823586437851191,0.00012367738236207515,0.00012367738236207515,1.3048049368080683e-05,0.0029961937107145786,8.14288723631762e-05,8.14288723631762e-05,100.0,100.0,100.0,100.0,0.6811036467552185,0.6811035871505737
116,7.350341093115276e-06,0.004873416852205992,0.00012551058898679912,0.00012551058898679912,1.2279623661015648e-05,0.0029212578665465117,7.91712591308169e-05,7.91712591308169e-05,100.0,100.0,100.0,100.0,0.7203220725059509,0.7203220725059509
117,7.5494422162591945e-06,0.004862308036535978,0.00012533242988865823,0.00012533242988865823,1.5185196389211342e-05,0.0032801772467792034,8.959702972788364e-05,8.959702972788364e-05,100.0,100.0,100.0,100.0,0.7676954865455627,0.767695426940918
118,7.4297672654211055e-06,0.005580144003033638,0.0001432184799341485,0.0001432184799341485,1.2667361261264887e-05,0.003256367053836584,8.774285379331559e-05,8.774285379331559e-05,100.0,100.0,100.0,100.0,0.8776184916496277,0.8776184916496277
119,6.368443337123608e-06,0.0034735118970274925,9.00220256880857e-05,9.00220256880857e-05,1.4589107195206452e-05,0.00339845335111022,9.225588291883469e-05,9.225588291883469e-05,100.0,100.0,100.0,100.0,0.661130428314209,0.661130428314209
120,5.660914212057833e-06,0.0032543158158659935,8.41883520479314e-05,8.41883520479314e-05,1.1983195690845605e-05,0.0028451404068619013,7.712010119576007e-05,7.712010119576007e-05,100.0,100.0,100.0,100.0,0.6889208555221558,0.6889208555221558
121,6.001551355439005e-06,0.0027873627841472626,7.268483750522137e-05,7.268483750522137e-05,1.262619025510503e-05,0.0027828821912407875,7.588515290990472e-05,7.588515290990472e-05,100.0,100.0,100.0,100.0,0.6288585066795349,0.6288585066795349
122,7.331151209655218e-06,0.005146970506757498,0.0001323398610111326,0.0001323398610111326,1.2355400031083263e-05,0.0028986663091927767,7.864435610827059e-05,7.864435610827059e-05,100.0,100.0,100.0,100.0,0.8211548328399658,0.8211548924446106
123,5.573147063842043e-06,0.003681052243337035,9.481287997914478e-05,9.481287997914478e-05,1.0785599442897364e-05,0.00293123722076416,7.867373642511666e-05,7.867373642511666e-05,100.0,100.0,100.0,100.0,0.6956459879875183,0.6956459879875183
124,4.844549039262347e-06,0.0030136529821902514,7.776360143907368e-05,7.776360143907368e-05,1.8010856365435757e-05,0.003433138132095337,9.483388566877693e-05,9.483388566877693e-05,100.0,100.0,100.0,100.0,0.7088631987571716,0.7088631391525269
125,6.9578691181959584e-06,0.003986857365816832,0.0001031503634294495,0.0001031503634294495,1.5527304640272632e-05,0.0032026218250393867,8.782919030636549e-05,8.782919030636549e-05,100.0,100.0,100.0,100.0,0.7541558146476746,0.7541558146476746
126,5.134584625920979e-06,0.0033086389303207397,8.528326725354418e-05,8.528326725354418e-05,1.2240723663126118e-05,0.002845942974090576,7.726893818471581e-05,7.726893818471581e-05,100.0,100.0,100.0,100.0,0.7178608775138855,0.7178609371185303
127,5.3694279813498724e-06,0.003727936651557684,9.588312241248786e-05,9.588312241248786e-05,1.1642068784567527e-05,0.0028932916466146708,7.81533308327198e-05,7.81533308327198e-05,100.0,100.0,100.0,100.0,0.6689271926879883,0.6689271926879883
128,5.87982640354312e-06,0.003619576571509242,9.342933481093496e-05,9.342933481093496e-05,1.2263985809113365e-05,0.0029521381948143244,7.993544568307698e-05,7.993544568307698e-05,100.0,100.0,100.0,100.0,0.6896618604660034,0.6896618604660034
129,7.139168701542076e-06,0.0053177326917648315,0.00013651291374117136,0.00013651291374117136,1.2399475963320583e-05,0.0029036798514425755,7.879173790570349e-05,7.879173790570349e-05,100.0,100.0,100.0,100.0,0.827745795249939,0.827745795249939
130,5.269914254313335e-06,0.004231650847941637,0.00010842624033102766,0.00010842624033102766,1.0410660252091475e-05,0.0026678508147597313,7.190160249592736e-05,7.190160249592736e-05,100.0,100.0,100.0,100.0,0.7662524580955505,0.7662524580955505
131,5.557420536206337e-06,0.0034561643842607737,8.91828240128234e-05,8.91828240128234e-05,1.3895550182496663e-05,0.0030556535348296165,8.333912410307676e-05,8.333912410307676e-05,100.0,100.0,100.0,100.0,0.678604006767273,0.678604006767273
132,4.837814230995718e-06,0.003295870264992118,8.481565600959584e-05,8.481565600959584e-05,1.102399892261019e-05,0.0028382304590195417,7.646776066394523e-05,7.646776066394523e-05,100.0,100.0,100.0,100.0,0.6617797613143921,0.6617798209190369
133,4.838674612983596e-06,0.0027040669228881598,7.002100755926222e-05,7.002100755926222e-05,1.2194676855870057e-05,0.002819720422849059,7.65903532737866e-05,7.65903532737866e-05,100.0,100.0,100.0,100.0,0.5638406872749329,0.5638406872749329
134,5.050482741353335e-06,0.0029440217185765505,7.612578338012099e-05,7.612578338012099e-05,1.091346985049313e-05,0.0024438025429844856,6.655179458903149e-05,6.655179458903149e-05,100.0,100.0,100.0,100.0,0.6188840866088867,0.6188840866088867
135,6.768724233552348e-06,0.003359578549861908,8.737383177503943e-05,8.737383177503943e-05,1.1650960914266761e-05,0.002903711749240756,7.841827755328268e-05,7.841827755328268e-05,100.0,100.0,100.0,100.0,0.6471402645111084,0.647140383720398
136,5.923232492932584e-06,0.0033370633609592915,8.638820145279169e-05,8.638820145279169e-05,1.1037981494155247e-05,0.0027115766424685717,7.330840890062973e-05,7.330840890062973e-05,100.0,100.0,100.0,100.0,0.6089528799057007,0.6089528799057007
137,5.184664132684702e-06,0.003083283081650734,7.967441342771053e-05,7.967441342771053e-05,1.2902742128062528e-05,0.0026846975088119507,7.356880814768374e-05,7.356880814768374e-05,100.0,100.0,100.0,100.0,0.6839622259140015,0.6839622259140015
138,5.1902975428674836e-06,0.002905332949012518,7.522847590735182e-05,7.522847590735182e-05,1.0127502719115e-05,0.00234337174333632,6.364804721670225e-05,6.364804721670225e-05,100.0,100.0,100.0,100.0,0.6073094606399536,0.6073094010353088
139,5.002081707061734e-06,0.0033900318667292595,8.725183579372242e-05,8.725183579372242e-05,1.182468986371532e-05,0.0029001927468925714,7.84171570558101e-05,7.84171570558101e-05,100.0,100.0,100.0,100.0,0.6945664286613464,0.6945663690567017
140,6.60815931041725e-06,0.004751335829496384,0.00012208745465613902,0.00012208745465613902,1.3788284377369564e-05,0.0034497708547860384,9.313842019764706e-05,9.313842019764706e-05,100.0,100.0,100.0,100.0,0.7529083490371704,0.7529084086418152
141,5.3660269259125926e-06,0.0036185956560075283,9.314791532233357e-05,9.314791532233357e-05,1.334530497842934e-05,0.002802142407745123,7.672620995435864e-05,7.672620995435864e-05,100.0,100.0,100.0,100.0,0.724836528301239,0.724836528301239
142,5.8322784752817824e-06,0.0033381152898073196,8.63690220285207e-05,8.63690220285207e-05,1.0950131581921596e-05,0.0027355412021279335,7.386360084638e-05,7.386360084638e-05,100.0,100.0,100.0,100.0,0.6428448557853699,0.6428448557853699
143,5.4214406191022135e-06,0.0037594009190797806,9.669574501458555e-05,9.669574501458555e-05,1.275565864489181e-05,0.002491521183401346,6.866586045362055e-05,6.866586045362055e-05,100.0,100.0,100.0,100.0,0.6352807283401489,0.6352807879447937
144,5.7856923376675695e-06,0.005094841122627258,0.00013026388478465378,0.00013026388478465378,1.202031307911966e-05,0.0025456082075834274,6.96503630024381e-05,6.96503630024381e-05,100.0,100.0,100.0,100.0,0.7457209825515747,0.7457209825515747
145,5.455567588796839e-06,0.0028839597944170237,7.482677756343037e-05,7.482677756343037e-05,1.0788729923660867e-05,0.0024598329328000546,6.689018482575193e-05,6.689018482575193e-05,100.0,100.0,100.0,100.0,0.5987610816955566,0.5987611413002014
146,4.958939825883135e-06,0.003511408343911171,9.026467159856111e-05,9.026467159856111e-05,9.982016308640596e-06,0.002281546127051115,6.202966324053705e-05,6.202966324053705e-05,100.0,100.0,100.0,100.0,0.6358062624931335,0.6358063220977783
147,6.130628662504023e-06,0.004380233585834503,0.00011257115693297237,0.00011257115693297237,1.1139811249449849e-05,0.0026469863951206207,7.174456550274044e-05,7.174456550274044e-05,100.0,100.0,100.0,100.0,0.7670841217041016,0.7670841217041016
148,5.4274205467663705e-06,0.0026908903382718563,6.998596654739231e-05,6.998596654739231e-05,1.1589962923608255e-05,0.002631437499076128,7.158092194003984e-05,7.158092194003984e-05,100.0,100.0,100.0,100.0,0.591923177242279,0.591923177242279
149,5.2274308472988196e-06,0.0036855400539934635,9.475223487243056e-05,9.475223487243056e-05,1.0969091817969456e-05,0.0027816747315227985,7.502641528844833e-05,7.502641528844833e-05,100.0,100.0,100.0,100.0,0.6824020147323608,0.6824020147323608
150,4.69719952889136e-06,0.0035408735275268555,9.087043872568756e-05,9.087043872568756e-05,1.0785415724967606e-05,0.0025270776823163033,6.856965774204582e-05,6.856965774204582e-05,100.0,100.0,100.0,100.0,0.6053777933120728,0.6053778529167175
151,8.002243703231215e-06,0.006745253689587116,0.0001726324699120596,0.0001726324699120596,1.0634451427904423e-05,0.0023377423640340567,6.376078090397641e-05,6.376078090397641e-05,100.0,100.0,100.0,100.0,0.8475420475006104,0.8475420475006104
152,5.07088680024026e-06,0.0034628305584192276,8.910620817914605e-05,8.910620817914605e-05,1.2345451978035271e-05,0.002596529433503747,7.10859676473774e-05,7.10859676473774e-05,100.0,100.0,100.0,100.0,0.6131733059883118,0.6131733059883118
153,4.5448168748407625e-06,0.002709578024223447,7.001186168054119e-05,7.001186168054119e-05,1.0809054401761387e-05,0.002409661654382944,6.56460688333027e-05,6.56460688333027e-05,100.0,100.0,100.0,100.0,0.6483017802238464,0.6483017802238464
154,4.43229100710596e-06,0.0028571472503244877,7.364483462879434e-05,7.364483462879434e-05,1.0031088095274754e-05,0.0022820562589913607,6.206694524735212e-05,6.206694524735212e-05,100.0,100.0,100.0,100.0,0.6103840470314026,0.6103840470314026
155,5.1156985136913136e-06,0.0034820721484720707,8.960965351434425e-05,8.960965351434425e-05,8.959472324931994e-06,0.0025028660893440247,6.705138366669416e-05,6.705138366669416e-05,100.0,100.0,100.0,100.0,0.6994293332099915,0.6994293332099915
156,5.469222742249258e-06,0.00329563464038074,8.5125480836723e-05,8.5125480836723e-05,1.039681228576228e-05,0.0022231240291148424,6.0776503232773393e-05,6.0776503232773393e-05,100.0,100.0,100.0,100.0,0.6681839227676392,0.6681839227676392
157,5.663148840540089e-06,0.003842765698209405,9.890070941764861e-05,9.890070941764861e-05,1.3632563423016109e-05,0.0029655401594936848,8.095478551695123e-05,8.095478551695123e-05,100.0,100.0,100.0,100.0,0.6942344307899475,0.6942343711853027
158,5.247517492534826e-06,0.002011281903833151,5.290579792927019e-05,5.290579792927019e-05,9.70240307651693e-06,0.0023295267019420862,6.308936281129718e-05,6.308936281129718e-05,100.0,100.0,100.0,100.0,0.4938448667526245,0.4938448369503021
159,4.045967671117978e-06,0.0023649714421480894,6.114726420491934e-05,6.114726420491934e-05,1.0432448107167147e-05,0.002395727438852191,6.510941602755338e-05,6.510941602755338e-05,100.0,100.0,100.0,100.0,0.5131496787071228,0.5131496787071228
160,5.513201358553488e-06,0.003637701738625765,9.369914187118411e-05,9.369914187118411e-05,1.0379317245678976e-05,0.0025251468177884817,6.831832433817908e-05,6.831832433817908e-05,100.0,100.0,100.0,100.0,0.6704692244529724,0.6704692244529724
161,2.9655279831786174e-06,0.001979399472475052,5.096775566926226e-05,5.096775566926226e-05,6.392268005583901e-06,0.00164191541261971,4.4244021410122514e-05,4.4244021410122514e-05,100.0,100.0,100.0,100.0,0.43817639350891113,0.43817636370658875
162,2.944271045635105e-06,0.0019009595271199942,4.899612395092845e-05,4.899612395092845e-05,5.388257704908028e-06,0.0013386966893449426,3.61615457222797e-05,3.61615457222797e-05,100.0,100.0,100.0,100.0,0.44969531893730164,0.44969531893730164
163,2.9004045245528687e-06,0.0017262980109080672,4.460764830582775e-05,4.460764830582775e-05,5.019840500608552e-06,0.0011534441728144884,3.134602229692973e-05,3.134602229692973e-05,100.0,100.0,100.0,100.0,0.42632290720939636,0.42632290720939636
164,2.7728067379939603e-06,0.0017262991750612855,4.4543885451275855e-05,4.4543885451275855e-05,4.7798607738513965e-06,0.001135844155214727,3.078603549511172e-05,3.078603549511172e-05,100.0,100.0,100.0,100.0,0.4340742528438568,0.4340742230415344
165,2.5354529498144984e-06,0.001653802813962102,4.2612795368768275e-05,4.2612795368768275e-05,4.738784809887875e-06,0.0011093014618381858,3.010192813235335e-05,3.010192813235335e-05,100.0,100.0,100.0,100.0,0.41683101654052734,0.41683104634284973
166,2.759505832727882e-06,0.0016621770337224007,4.293417441658676e-05,4.293417441658676e-05,4.4868038457934745e-06,0.0011108709732070565,3.0015178708708845e-05,3.0015178708708845e-05,100.0,100.0,100.0,100.0,0.4361933469772339,0.4361933469772339
167,2.6203922516288003e-06,0.0015186528908088803,3.927652142010629e-05,3.927652142010629e-05,4.641449777409434e-06,0.0010555271292105317,2.870890239137225e-05,2.870890239137225e-05,100.0,100.0,100.0,100.0,0.4223059415817261,0.4223059415817261
168,2.5766933049453655e-06,0.0016061968635767698,4.144326157984324e-05,4.144326157984324e-05,4.412971065903548e-06,0.001059820642694831,2.8702001145575196e-05,2.8702001145575196e-05,100.0,100.0,100.0,100.0,0.3927529454231262,0.3927529752254486
169,2.554917045927141e-06,0.0016491449205204844,4.2506082536419854e-05,4.2506082536419854e-05,4.5029210014035925e-06,0.0011091995984315872,2.9981451007188298e-05,2.9981451007188298e-05,100.0,100.0,100.0,100.0,0.4001220762729645,0.4001220464706421
170,2.501542439858895e-06,0.0015501630259677768,4.000484477728605e-05,4.000484477728605e-05,4.402652848511934e-06,0.0009950789390131831,2.707830208237283e-05,2.707830208237283e-05,100.0,100.0,100.0,100.0,0.41356658935546875,0.41356658935546875
171,2.557432253524894e-06,0.001768360030837357,4.5487715397030115e-05,4.5487715397030115e-05,4.284287115297047e-06,0.0009434032835997641,2.5727225875016302e-05,2.5727225875016302e-05,100.0,100.0,100.0,100.0,0.4199959933757782,0.4199959933757782
172,2.5128085781034315e-06,0.001617750502191484,4.170016836724244e-05,4.170016836724244e-05,4.027209797641262e-06,0.0009158563334494829,2.4910012143664062e-05,2.4910012143664062e-05,100.0,100.0,100.0,100.0,0.41451773047447205,0.41451776027679443
173,2.5591664325474994e-06,0.001682251924648881,4.3335876398487017e-05,4.3335876398487017e-05,4.793001153302612e-06,0.0009886870393529534,2.711367778829299e-05,2.711367778829299e-05,100.0,100.0,100.0,100.0,0.42549753189086914,0.42549756169319153
174,2.5724498300405685e-06,0.0016295462846755981,4.202487980364822e-05,4.202487980364822e-05,4.218803496769397e-06,0.0009747159783728421,2.6477300707483664e-05,2.6477300707483664e-05,100.0,100.0,100.0,100.0,0.41326382756233215,0.41326382756233215
175,2.5330066364404047e-06,0.0016274623339995742,4.1953058826038614e-05,4.1953058826038614e-05,4.218607955408515e-06,0.0009078392758965492,2.4805285647744313e-05,2.4805285647744313e-05,100.0,100.0,100.0,100.0,0.40872758626937866,0.40872764587402344
176,2.502158167771995e-06,0.001723250257782638,4.4332333345664665e-05,4.4332333345664665e-05,4.3779150473710615e-06,0.0010653985664248466,2.8823922548326664e-05,2.8823922548326664e-05,100.0,100.0,100.0,100.0,0.4057394862174988,0.40573951601982117
177,2.4635069166834e-06,0.0015830494230613112,4.080799044459127e-05,4.080799044459127e-05,4.197578618914122e-06,0.0009445594623684883,2.571277400420513e-05,2.571277400420513e-05,100.0,100.0,100.0,100.0,0.398007869720459,0.398007869720459
178,2.3780839910614304e-06,0.001492841518484056,3.851008659694344e-05,3.851008659694344e-05,4.065847406309331e-06,0.0009889552602544427,2.6756808438221924e-05,2.6756808438221924e-05,100.0,100.0,100.0,100.0,0.3871951103210449,0.3871951103210449
179,2.3385600798064843e-06,0.0014324128860607743,3.6979599826736376e-05,3.6979599826736376e-05,4.0284912756760605e-06,0.0008204451878555119,2.2525375243276358e-05,2.2525375243276358e-05,100.0,100.0,100.0,100.0,0.4074799716472626,0.4074799716472626
180,2.4239293452410493e-06,0.0015483947936445475,3.992182973888703e-05,3.992182973888703e-05,4.180812538834289e-06,0.0010016269516199827,2.713107824092731e-05,2.713107824092731e-05,100.0,100.0,100.0,100.0,0.4068746268749237,0.4068745970726013
181,2.350719796595513e-06,0.0015082340687513351,3.888121136697009e-05,3.888121136697009e-05,4.045148216391681e-06,0.0009053489193320274,2.465629586367868e-05,2.465629586367868e-05,100.0,100.0,100.0,100.0,0.398601770401001,0.398601770401001
182,2.4246851353382226e-06,0.0015180805930867791,3.916435525752604e-05,3.916435525752604e-05,4.082441137143178e-06,0.0008901160326786339,2.429412052151747e-05,2.429412052151747e-05,100.0,100.0,100.0,100.0,0.4076714515686035,0.40767142176628113
183,2.311091293449863e-06,0.0015506722265854478,3.9922346331877634e-05,3.9922346331877634e-05,3.954290605179267e-06,0.0009402272989973426,2.5482830096734688e-05,2.5482830096734688e-05,100.0,100.0,100.0,100.0,0.4045504033565521,0.4045504033565521
184,2.276432724102051e-06,0.001360301859676838,3.514576383167878e-05,3.514576383167878e-05,4.30484897151473e-06,0.0009062992176041007,2.4809904061839916e-05,2.4809904061839916e-05,100.0,100.0,100.0,100.0,0.3882056176662445,0.3882055878639221
185,2.304601594005362e-06,0.0014083937276154757,3.636214023572393e-05,3.636214023572393e-05,4.1870898712659255e-06,0.0009374554501846433,2.5529932827339508e-05,2.5529932827339508e-05,100.0,100.0,100.0,100.0,0.40102675557136536,0.40102675557136536
186,2.2764811546949204e-06,0.0014070833567529917,3.6315323086455464e-05,3.6315323086455464e-05,3.928997102775611e-06,0.0008019877132028341,2.2014193746144883e-05,2.2014193746144883e-05,100.0,100.0,100.0,100.0,0.39083725214004517,0.39083725214004517
187,2.439337777104811e-06,0.0014881463721394539,3.842332444037311e-05,3.842332444037311e-05,3.919676146324491e-06,0.0008740928606130183,2.3812159270164557e-05,2.3812159270164557e-05,100.0,100.0,100.0,100.0,0.40550118684768677,0.40550118684768677
188,2.348562247789232e-06,0.0013945125974714756,3.60370941052679e-05,3.60370941052679e-05,4.201359388389392e-06,0.000831112964078784,2.2878506570123136e-05,2.2878506570123136e-05,100.0,100.0,100.0,100.0,0.39056089520454407,0.3905608654022217
189,2.4040255084400997e-06,0.001489146612584591,3.843067679554224e-05,3.843067679554224e-05,4.0169879866880365e-06,0.0008752127178013325,2.3888809664640576e-05,2.3888809664640576e-05,100.0,100.0,100.0,100.0,0.3966163098812103,0.3966163396835327
190,2.3168095140135847e-06,0.0015583995264023542,4.011838973383419e-05,4.011838973383419e-05,4.477099537325557e-06,0.0008341936627402902,2.3093392883311026e-05,2.3093392883311026e-05,100.0,100.0,100.0,100.0,0.3792494237422943,0.3792494237422943
191,2.2195783913048217e-06,0.0014835500624030828,3.8198541005840525e-05,3.8198541005840525e-05,3.7874413010285934e-06,0.0008656010031700134,2.353374657104723e-05,2.353374657104723e-05,100.0,100.0,100.0,100.0,0.37119024991989136,0.37119027972221375
192,2.2092917788540944e-06,0.0014245578786358237,3.671859303722158e-05,3.671859303722158e-05,3.849901531793876e-06,0.0008840882801450789,2.4027158360695466e-05,2.4027158360695466e-05,100.0,100.0,100.0,100.0,0.3694879710674286,0.3694879710674286
193,2.203096755692968e-06,0.0014218570431694388,3.664797986857593e-05,3.664797986857593e-05,3.675802190628019e-06,0.0007798392325639725,2.1333882614271715e-05,2.1333882614271715e-05,100.0,100.0,100.0,100.0,0.36838164925575256,0.36838164925575256
194,2.199046093664947e-06,0.0014089485630393028,3.6323239328339696e-05,3.6323239328339696e-05,3.5107127587252762e-06,0.000781802402343601,2.1300418666214682e-05,2.1300418666214682e-05,100.0,100.0,100.0,100.0,0.36694592237472534,0.36694592237472534
195,2.217885594291147e-06,0.001405872404575348,3.625575118348934e-05,3.625575118348934e-05,3.655887894637999e-06,0.0008103760192170739,2.2087342586019076e-05,2.2087342586019076e-05,100.0,100.0,100.0,100.0,0.36852601170539856,0.36852601170539856
196,2.169172148569487e-06,0.0013781243469566107,3.553769056452438e-05,3.553769056452438e-05,4.100383648619754e-06,0.0008220301242545247,2.2600943339057267e-05,2.2600943339057267e-05,100.0,100.0,100.0,100.0,0.36425623297691345,0.36425620317459106
197,2.1540217858273536e-06,0.0013712256914004683,3.535765426931903e-05,3.535765426931903e-05,3.8372731978597585e-06,0.0008083423599600792,2.2127194824861363e-05,2.2127194824861363e-05,100.0,100.0,100.0,100.0,0.36417627334594727,0.36417627334594727
198,2.14773831430648e-06,0.0013584836851805449,3.503595871734433e-05,3.503595871734433e-05,3.3801347854023334e-06,0.0007348207873292267,2.006058639381081e-05,2.006058639381081e-05,100.0,100.0,100.0,100.0,0.3675217628479004,0.3675217628479004
199,2.159443738491973e-06,0.0013606490101665258,3.509595262585208e-05,3.509595262585208e-05,3.71687269762333e-06,0.0007674739463254809,2.1045285393483937e-05,2.1045285393483937e-05,100.0,100.0,100.0,100.0,0.36615419387817383,0.36615419387817383
200,2.1730752450821456e-06,0.0013704163720831275,3.534695497364737e-05,3.534695497364737e-05,3.41786085300555e-06,0.0007503714296035469,2.0468216462177224e-05,2.0468216462177224e-05,100.0,100.0,100.0,100.0,0.36972537636756897,0.36972537636756897
